market for copper, anode;copper, anode;kilogram;World;30261
aluminium alloy production, AlLi;copper, cathode;kilogram;CA;30262
aluminium alloy production, AlLi;copper, cathode;kilogram;AR;30263
aluminium alloy production, AlLi;copper, cathode;kilogram;AU;30264
aluminium alloy production, AlLi;copper, cathode;kilogram;AT;30265
aluminium alloy production, AlLi;copper, cathode;kilogram;BE;30266
aluminium alloy production, AlLi;copper, cathode;kilogram;BO;30267
aluminium alloy production, AlLi;copper, cathode;kilogram;BR;30268
aluminium alloy production, AlLi;copper, cathode;kilogram;BG;30269
aluminium alloy production, AlLi;copper, cathode;kilogram;CL;30270
aluminium alloy production, AlLi;copper, cathode;kilogram;CN;30271
aluminium alloy production, AlLi;copper, cathode;kilogram;CD;30272
